elapsed_s,x,y,yaw,ball_x,ball_y,ball_captured,bot_mode,steering_state,direction,speed,rotation,kick,dribbler
1.2760609349999186,1116.8006591796875,375.5291442871094,-1.093413233757019,,,False,DEFENCE,False,53.312610293844756,0,0,False,False
1.2774865259999615,1116.80712890625,375.5440979003906,-1.0938042402267456,,,False,DEFENCE,False,53.312288269446036,0,0,False,False
1.2789088769999353,1116.8128662109375,375.5384521484375,-1.0945762395858765,,,False,DEFENCE,False,53.31297375730032,0,0,False,False
1.280320321999966,1116.80615234375,375.54083251953125,-1.0900843143463135,,,False,DEFENCE,False,53.312388661773014,0,0,False,False
1.2826579829999218,1116.8143310546875,375.5487060546875,-1.0903706550598145,,,False,DEFENCE,False,53.312548089124,0,0,False,False
1.2840524470000219,1116.79833984375,375.52899169921875,-1.0935149192810059,,,False,DEFENCE,False,53.312458245070765,0,0,False,False
1.2862154339999279,1116.777099609375,375.51971435546875,-1.099283218383789,,,False,DEFENCE,False,53.311470545045026,0,0,False,False
1.2876242309999952,1116.7757568359375,375.5047302246094,-1.097347617149353,,,False,DEFENCE,False,53.31214754829256,0,0,False,False
1.2890378600000076,1116.78173828125,375.494384765625,-1.0973024368286133,,,False,DEFENCE,False,53.313091174348976,0,0,False,False
1.2904585069999257,1116.7862548828125,375.48406982421875,-1.0974600315093994,,,False,DEFENCE,False,53.313932244092086,0,0,False,False
1.2918538420000232,1116.7774658203125,375.4882507324219,-1.1026471853256226,,,False,DEFENCE,False,53.313111683373705,0,0,False,False
1.2932720819999304,1116.7840576171875,375.49346923828125,-1.098986029624939,,,False,DEFENCE,False,53.31329807015824,0,0,False,False
1.2946694159999197,1116.7796630859375,375.49951171875,-1.1021784543991089,,,False,DEFENCE,False,53.31268482339328,0,0,False,False
1.296248386000002,1116.776123046875,375.5009765625,-1.1013413667678833,,,False,DEFENCE,False,53.312365570525216,0,0,False,False
1.297649015999923,1116.768798828125,375.504150390625,-1.1020407676696777,,,False,DEFENCE,False,53.31169770002911,0,0,False,False
1.2990803299999243,1116.769775390625,375.506103515625,-1.1053632497787476,,,False,DEFENCE,False,53.31166470723335,0,0,False,False
1.3005129209999495,1116.764404296875,375.4919738769531,-1.103208303451538,,,False,DEFENCE,False,53.31202013345845,0,0,False,False
1.3028522859999612,1116.75927734375,375.4938049316406,-1.1070349216461182,,,False,DEFENCE,False,53.31157269568458,0,0,False,False
